17:55:06.040 -> 
17:55:06.040 -> 
17:55:06.040 -> Starting state machine
17:55:06.040 -> 
17:55:06.040 -> 
17:55:06.040 -> Initializing SD card ... done!
17:55:06.771 -> Next available file is 00075.txt
17:55:06.771 -> Creating file 00075.txt ... done!
17:55:06.804 -> Transitioning to state INITIALIZE
17:55:06.804 -> Transitioning to state 12V_REG_ENABLE
17:55:06.804 -> Transitioning to state DELAY [500]
17:55:07.302 -> Transitioning to state ELECTROMETER_ENABLE
17:55:07.302 -> Transitioning to state DELAY [3000]
17:56:27.032 -> Transitioning to state DELAY [2000]
17:56:27.132 -> 124968, 6, 81264, 315756, 616, 512.591, 403, 0.655
17:56:27.265 -> 125052, 7, 81390, 316277, 617, 512.605, 413, 0.670
17:56:27.398 -> 125056, 0, 81515, 316270, 617, 512.593, 419, 0.680
17:56:27.497 -> 125072, 1, 81640, 316266, 617, 512.587, 413, 0.670
17:56:27.629 -> 125068, 2, 81765, 316305, 617, 512.650, 462, 0.750
17:56:27.762 -> 125104, 3, 81890, 316277, 617, 512.605, 413, 0.670
17:56:27.895 -> 125056, 4, 82015, 316318, 617, 512.671, 475, 0.771
17:56:27.994 -> 125084, 5, 82140, 316290, 617, 512.625, 409, 0.664
17:56:28.127 -> 125064, 6, 82266, 316273, 617, 512.598, 410, 0.666
17:56:28.259 -> 125032, 7, 82391, 316308, 617, 512.654, 468, 0.760
17:56:28.392 -> 125060, 0, 82515, 316287, 617, 512.621, 415, 0.674
17:56:28.491 -> 125052, 1, 82640, 315732, 616, 512.552, 382, 0.621
17:56:28.624 -> 125064, 2, 82765, 316301, 617, 512.644, 442, 0.718
17:56:28.757 -> 125040, 3, 82890, 315760, 616, 512.598, 394, 0.641
17:56:28.889 -> 125056, 4, 83015, 316307, 617, 512.653, 454, 0.737
17:56:28.989 -> 125144, 5, 83141, 316294, 617, 512.632, 438, 0.711
17:56:29.022 -> Transitioning to state ELECTROMETER_DISABLE
17:56:29.022 -> Transitioning to state DELAY [500]
17:56:29.121 -> 125016, 6, 83266, 316286, 617, 512.619, 430, 0.698
17:56:29.553 -> Transitioning to state 12V_REG_DISABLE
17:56:29.553 -> Transitioning to state DELAY [10000]
17:56:39.502 -> Transitioning to state 12V_REG_ENABLE
17:56:39.502 -> Transitioning to state DELAY [500]
17:56:40.000 -> Transitioning to state ELECTROMETER_ENABLE
17:56:40.033 -> Transitioning to state DELAY [5000]
17:56:40.232 -> 0, 0, 94396, 315742, 616, 512.568, 371, 0.603
17:56:40.365 -> 125144, 1, 94521, 316271, 617, 512.595, 415, 0.674
17:56:40.498 -> 124984, 2, 94647, 316268, 617, 512.590, 430, 0.698
17:56:40.597 -> 125112, 3, 94772, 316774, 618, 512.579, 416, 0.674
17:56:40.730 -> 125028, 4, 94897, 316268, 617, 512.590, 428, 0.695
17:56:40.862 -> 125076, 5, 95022, 315763, 616, 512.602, 429, 0.698
17:56:40.995 -> 125048, 6, 95147, 316297, 617, 512.637, 445, 0.722
17:56:41.094 -> 125124, 7, 95271, 316783, 618, 512.594, 425, 0.689
17:56:41.227 -> 125008, 0, 95396, 316274, 617, 512.600, 423, 0.687
17:56:41.360 -> 125048, 1, 95521, 315685, 616, 512.476, 332, 0.540
17:56:41.492 -> 125104, 2, 95647, 316277, 617, 512.605, 423, 0.687
17:56:41.591 -> 125080, 3, 95772, 316263, 617, 512.581, 388, 0.630
17:56:41.724 -> 125012, 4, 95897, 316266, 617, 512.587, 383, 0.622
17:56:41.856 -> 125120, 5, 96022, 316284, 617, 512.616, 443, 0.719
17:56:41.989 -> 125020, 6, 96147, 316296, 617, 512.635, 448, 0.727
17:56:42.121 -> 125044, 7, 96272, 315782, 616, 512.633, 425, 0.691
17:56:42.221 -> 125060, 0, 96397, 316270, 617, 512.593, 401, 0.651
17:56:42.353 -> 125064, 1, 96523, 316239, 617, 512.543, 362, 0.588
17:56:42.486 -> 125080, 2, 96648, 316258, 617, 512.574, 386, 0.627
17:56:42.619 -> 125076, 3, 96773, 316253, 617, 512.566, 383, 0.622
17:56:42.718 -> 125028, 4, 96898, 316285, 617, 512.617, 435, 0.706
17:56:42.851 -> 125064, 5, 97022, 315778, 616, 512.626, 393, 0.639
17:56:42.984 -> 125048, 6, 97147, 316295, 617, 512.634, 407, 0.661
17:56:43.116 -> 125076, 7, 97272, 316247, 617, 512.556, 379, 0.615
17:56:43.216 -> 125120, 0, 97397, 316782, 618, 512.592, 416, 0.674
17:56:43.348 -> 125060, 1, 97523, 316217, 617, 512.507, 336, 0.545
17:56:43.481 -> 125036, 2, 97648, 316290, 617, 512.625, 439, 0.713
17:56:43.614 -> 125036, 3, 97773, 316279, 617, 512.608, 402, 0.653
17:56:43.714 -> 125120, 4, 97898, 316315, 617, 512.666, 474, 0.769
17:56:43.846 -> 125048, 5, 98023, 316804, 618, 512.628, 460, 0.746
17:56:43.979 -> 125084, 6, 98148, 315795, 616, 512.654, 419, 0.681
17:56:44.112 -> 125060, 7, 98273, 316759, 618, 512.555, 387, 0.627
17:56:44.244 -> 125032, 0, 98399, 316266, 617, 512.586, 392, 0.636
17:56:44.344 -> 125056, 1, 98524, 316249, 617, 512.559, 387, 0.628
17:56:44.476 -> 125040, 2, 98649, 315781, 616, 512.631, 436, 0.709
17:56:44.609 -> 125120, 3, 98774, 316281, 617, 512.611, 452, 0.734
17:56:44.742 -> 125048, 4, 98898, 316300, 617, 512.642, 435, 0.706
17:56:44.841 -> 125000, 5, 99023, 316303, 617, 512.647, 423, 0.687
17:56:44.974 -> 125140, 6, 99148, 316304, 617, 512.648, 446, 0.724
17:56:45.008 -> Transitioning to state STEPPER_RUN_OPENED
17:56:45.008 -> Transitioning to state STEPPER_RUN
17:56:45.008 -> Running stepper in opened direction
17:56:45.107 -> 125032, 7, 99273, 292179, 570, 512.595, 373, 0.656
17:56:45.239 -> 125028, 0, 99399, 291685, 569, 512.628, 405, 0.713
17:56:45.339 -> 125144, 1, 99524, 292151, 570, 512.546, 344, 0.605
17:56:45.472 -> 125064, 2, 99649, 292705, 571, 512.618, 387, 0.679
17:56:45.604 -> 125016, 3, 99774, 291683, 569, 512.624, 365, 0.643
17:56:45.737 -> 125060, 4, 99899, 292184, 570, 512.604, 372, 0.654
17:56:45.836 -> 125080, 5, 100024, 292217, 570, 512.661, 433, 0.761
17:56:45.969 -> 125056, 6, 100149, 292202, 570, 512.635, 408, 0.717
17:56:46.102 -> 125028, 7, 100274, 292172, 570, 512.582, 379, 0.666
17:56:46.235 -> 125108, 0, 100400, 292193, 570, 512.619, 387, 0.680
17:56:46.334 -> 125096, 1, 100525, 292187, 570, 512.609, 372, 0.654
17:56:46.467 -> 125040, 2, 100649, 292200, 570, 512.631, 382, 0.671
17:56:46.600 -> 125020, 3, 100774, 292175, 570, 512.588, 382, 0.671
17:56:46.732 -> 125124, 4, 100899, 292700, 571, 512.609, 386, 0.677
17:56:46.865 -> 124996, 5, 101024, 292220, 570, 512.667, 452, 0.794
17:56:46.964 -> 125100, 6, 101149, 292222, 570, 512.670, 414, 0.728
17:56:47.097 -> 125052, 7, 101275, 291678, 569, 512.615, 373, 0.657
17:56:47.230 -> 125052, 0, 101400, 292184, 570, 512.603, 375, 0.659
17:56:47.329 -> 125032, 1, 101525, 292154, 570, 512.551, 341, 0.599
17:56:47.462 -> 125060, 2, 101650, 292196, 570, 512.625, 382, 0.671
17:56:47.595 -> 125156, 3, 101775, 292204, 570, 512.639, 391, 0.687
17:56:47.728 -> 125000, 4, 101900, 291677, 569, 512.613, 375, 0.660
17:56:47.860 -> 125048, 5, 102025, 292211, 570, 512.651, 445, 0.782
17:56:47.960 -> 125060, 6, 102150, 292177, 570, 512.591, 355, 0.624
17:56:48.092 -> 125144, 7, 102276, 292701, 571, 512.612, 388, 0.681
17:56:48.225 -> 124976, 0, 102401, 291705, 569, 512.663, 408, 0.718
17:56:48.357 -> 125108, 1, 102525, 292173, 570, 512.584, 373, 0.656
17:56:48.457 -> 125036, 2, 102650, 292225, 570, 512.675, 457, 0.803
17:56:48.590 -> 125100, 3, 102775, 292668, 571, 512.554, 330, 0.579
17:56:48.722 -> 125004, 4, 102900, 291688, 569, 512.633, 393, 0.692
17:56:48.855 -> 125108, 5, 103025, 292193, 570, 512.619, 385, 0.677
17:56:48.954 -> 125104, 6, 103151, 292202, 570, 512.635, 412, 0.724
17:56:49.087 -> 125000, 7, 103276, 292199, 570, 512.630, 401, 0.705
17:56:49.219 -> 125052, 0, 103401, 292193, 570, 512.619, 393, 0.691
17:56:49.352 -> 125056, 1, 103526, 292153, 570, 512.549, 364, 0.640
17:56:49.451 -> 125084, 2, 103651, 292200, 570, 512.631, 388, 0.682
17:56:49.584 -> 125088, 3, 103776, 292176, 570, 512.589, 377, 0.663
17:56:49.716 -> 125000, 4, 103901, 291693, 569, 512.641, 415, 0.731
17:56:49.849 -> 125136, 5, 104026, 292735, 571, 512.671, 450, 0.789
17:56:49.982 -> 124992, 6, 104152, 292227, 570, 512.679, 449, 0.789
17:56:50.081 -> 125076, 7, 104276, 292178, 570, 512.593, 360, 0.633
17:56:50.214 -> 125060, 0, 104401, 291663, 569, 512.589, 367, 0.646
17:56:50.347 -> 125120, 1, 104526, 292158, 570, 512.558, 334, 0.587
17:56:50.479 -> 125076, 2, 104651, 292741, 571, 512.681, 455, 0.798
17:56:50.579 -> 125044, 3, 104776, 292188, 570, 512.610, 385, 0.677
17:56:50.712 -> 125052, 4, 104901, 292221, 570, 512.669, 453, 0.796
17:56:50.845 -> 125056, 5, 105026, 291680, 569, 512.619, 361, 0.636
17:56:50.977 -> 125092, 6, 105152, 292688, 571, 512.588, 388, 0.681
17:56:51.077 -> 125068, 7, 105277, 292699, 571, 512.607, 387, 0.679
17:56:51.210 -> 125060, 0, 105402, 292715, 571, 512.636, 441, 0.774
17:56:51.342 -> 125000, 1, 105527, 292139, 570, 512.525, 345, 0.606
17:56:51.475 -> 125064, 2, 105652, 292218, 570, 512.663, 473, 0.831
17:56:51.574 -> 125048, 3, 105777, 291698, 569, 512.650, 414, 0.729
17:56:51.707 -> 125124, 4, 105902, 292716, 571, 512.638, 398, 0.698
17:56:51.839 -> 125060, 5, 106028, 292215, 570, 512.658, 399, 0.701
17:56:51.972 -> 125056, 6, 106152, 292686, 571, 512.584, 390, 0.684
17:56:52.071 -> 125096, 7, 106277, 292181, 570, 512.598, 359, 0.631
17:56:52.204 -> 125012, 0, 106402, 292200, 570, 512.632, 385, 0.677
17:56:52.337 -> 125096, 1, 106527, 292685, 571, 512.583, 401, 0.704
17:56:52.469 -> 125004, 2, 106652, 292220, 570, 512.667, 445, 0.782
17:56:52.602 -> 125140, 3, 106777, 292198, 570, 512.628, 412, 0.724
17:56:52.701 -> 125056, 4, 106902, 292216, 570, 512.660, 432, 0.759
17:56:52.834 -> 124996, 5, 107028, 292188, 570, 512.611, 404, 0.710
17:56:52.966 -> 125112, 6, 107153, 292712, 571, 512.630, 440, 0.772
17:56:53.099 -> 125060, 7, 107278, 292205, 570, 512.640, 398, 0.699
17:56:53.198 -> 125036, 0, 107403, 291696, 569, 512.647, 381, 0.671
17:56:53.331 -> 125108, 1, 107528, 292176, 570, 512.589, 378, 0.664
17:56:53.463 -> 125048, 2, 107653, 292235, 570, 512.693, 454, 0.798
17:56:53.596 -> 125040, 3, 107778, 292699, 571, 512.608, 401, 0.704
17:56:53.696 -> 125068, 4, 107904, 292203, 570, 512.637, 401, 0.705
17:56:53.828 -> 125052, 5, 108028, 292180, 570, 512.597, 360, 0.633
17:56:53.961 -> 125040, 6, 108153, 291671, 569, 512.603, 395, 0.695
17:56:54.094 -> 125080, 7, 108278, 292205, 570, 512.640, 371, 0.652
17:56:54.226 -> 125084, 0, 108403, 292193, 570, 512.619, 388, 0.682
17:56:54.326 -> 125072, 1, 108528, 292658, 571, 512.536, 342, 0.600
17:56:54.459 -> 125060, 2, 108653, 292195, 570, 512.623, 412, 0.724
17:56:54.592 -> 125052, 3, 108778, 292199, 570, 512.630, 371, 0.652
17:56:54.724 -> 125020, 4, 108904, 291681, 569, 512.620, 397, 0.699
17:56:54.823 -> 125072, 5, 109029, 292724, 571, 512.651, 431, 0.756
17:56:54.956 -> 125116, 6, 109154, 292203, 570, 512.637, 414, 0.728
17:56:55.089 -> 125052, 7, 109279, 292707, 571, 512.622, 395, 0.693
17:56:55.221 -> 125016, 0, 109404, 291689, 569, 512.634, 398, 0.701
17:56:55.321 -> 125052, 1, 109529, 292178, 570, 512.593, 376, 0.661
17:56:55.453 -> 125120, 2, 109654, 292731, 571, 512.664, 418, 0.733
17:56:55.586 -> 125080, 3, 109779, 292189, 570, 512.612, 386, 0.678
17:56:55.718 -> 125012, 4, 109904, 292204, 570, 512.639, 424, 0.745
17:56:55.818 -> 125040, 5, 110029, 291684, 569, 512.626, 401, 0.706
17:56:55.950 -> 125120, 6, 110154, 292189, 570, 512.612, 373, 0.656
17:56:56.083 -> 125040, 7, 110279, 292198, 570, 512.628, 411, 0.722
17:56:56.215 -> 125024, 0, 110404, 292199, 570, 512.630, 412, 0.724
17:56:56.348 -> 125136, 1, 110529, 292170, 570, 512.579, 355, 0.624
17:56:56.447 -> 125048, 2, 110654, 292200, 570, 512.632, 407, 0.715
17:56:56.580 -> 125028, 3, 110780, 291658, 569, 512.580, 355, 0.625
17:56:56.713 -> 125064, 4, 110905, 292711, 571, 512.629, 391, 0.686
17:56:56.845 -> 125028, 5, 111030, 292213, 570, 512.654, 413, 0.726
17:56:56.945 -> 125100, 6, 111155, 292200, 570, 512.632, 389, 0.684
17:56:57.078 -> 125072, 7, 111280, 292185, 570, 512.605, 390, 0.685
17:56:57.210 -> 125032, 0, 111405, 292191, 570, 512.616, 403, 0.708
17:56:57.343 -> 125044, 1, 111529, 292170, 570, 512.579, 366, 0.643
17:56:57.442 -> 125116, 2, 111654, 292735, 571, 512.671, 447, 0.784
17:56:57.575 -> 125052, 3, 111780, 292176, 570, 512.589, 360, 0.633
17:56:57.708 -> 125084, 4, 111905, 292203, 570, 512.637, 385, 0.677
17:56:57.841 -> 125064, 5, 112030, 292211, 570, 512.651, 413, 0.726
17:56:57.941 -> 125036, 6, 112155, 292702, 571, 512.613, 395, 0.693
17:56:58.073 -> 125048, 7, 112280, 292188, 570, 512.610, 378, 0.664
17:56:58.206 -> 125040, 0, 112405, 291679, 569, 512.617, 393, 0.692
17:56:58.338 -> 125104, 1, 112530, 292155, 570, 512.553, 355, 0.624
17:56:58.438 -> 125044, 2, 112655, 291679, 569, 512.617, 380, 0.669
17:56:58.570 -> 125120, 3, 112781, 292709, 571, 512.625, 405, 0.711
17:56:58.703 -> 125032, 4, 112906, 292212, 570, 512.652, 440, 0.773
17:56:58.836 -> 125088, 5, 113031, 292200, 570, 512.632, 408, 0.717
17:56:58.968 -> 125008, 6, 113156, 291695, 569, 512.645, 429, 0.755
17:56:59.067 -> 125096, 7, 113281, 292192, 570, 512.617, 404, 0.710
17:56:59.200 -> 125024, 0, 113405, 292196, 570, 512.625, 395, 0.694
17:56:59.333 -> 125060, 1, 113530, 292181, 570, 512.598, 381, 0.670
17:56:59.432 -> 125048, 2, 113656, 291673, 569, 512.606, 373, 0.657
17:56:59.565 -> 125132, 3, 113781, 292198, 570, 512.628, 408, 0.717
17:56:59.697 -> 125076, 4, 113906, 292219, 570, 512.665, 417, 0.733
17:56:59.830 -> 125000, 5, 114031, 292745, 571, 512.688, 485, 0.851
17:56:59.963 -> 125084, 6, 114156, 292191, 570, 512.616, 393, 0.691
17:57:00.062 -> 125116, 7, 114281, 292699, 571, 512.608, 387, 0.679
17:57:00.195 -> 125004, 0, 114406, 291689, 569, 512.635, 409, 0.720
17:57:00.327 -> 125024, 1, 114531, 292154, 570, 512.551, 347, 0.610
17:57:00.460 -> 125156, 2, 114657, 292708, 571, 512.623, 386, 0.677
17:57:00.560 -> 125028, 3, 114782, 292689, 571, 512.590, 372, 0.653
17:57:00.692 -> 125040, 4, 114907, 292208, 570, 512.646, 409, 0.719
17:57:00.825 -> 125032, 5, 115032, 291695, 569, 512.645, 424, 0.746
17:57:00.958 -> 125124, 6, 115156, 292202, 570, 512.635, 411, 0.722
17:57:01.057 -> 125032, 7, 115281, 292202, 570, 512.635, 408, 0.717
17:57:01.190 -> 125076, 0, 115406, 292719, 571, 512.642, 412, 0.723
17:57:01.323 -> 125088, 1, 115532, 292158, 570, 512.558, 357, 0.627
17:57:01.455 -> 125000, 2, 115657, 291674, 569, 512.608, 372, 0.655
17:57:01.555 -> 125148, 3, 115782, 292179, 570, 512.595, 369, 0.649
17:57:01.688 -> 124992, 4, 115907, 292713, 571, 512.632, 399, 0.700
17:57:01.820 -> 125072, 5, 116032, 291688, 569, 512.633, 375, 0.660
17:57:01.953 -> 125032, 6, 116157, 292195, 570, 512.623, 391, 0.687
17:57:02.085 -> 125060, 7, 116282, 291706, 569, 512.664, 444, 0.782
17:57:02.185 -> 125104, 0, 116407, 292188, 570, 512.610, 414, 0.728
17:57:02.318 -> 125060, 1, 116533, 292155, 570, 512.552, 355, 0.624
17:57:02.450 -> 125104, 2, 116658, 292721, 571, 512.646, 395, 0.693
17:57:02.583 -> 124976, 3, 116783, 292177, 570, 512.591, 390, 0.685
17:57:02.682 -> 125108, 4, 116908, 292228, 570, 512.681, 454, 0.798
17:57:02.815 -> 125100, 5, 117032, 292208, 570, 512.645, 441, 0.775
17:57:02.947 -> 125036, 6, 117157, 292674, 571, 512.564, 362, 0.635
17:57:03.080 -> 125036, 7, 117282, 292213, 570, 512.654, 409, 0.719
17:57:03.180 -> 125096, 0, 117407, 292198, 570, 512.628, 416, 0.731
17:57:03.312 -> 125084, 1, 117533, 292177, 570, 512.591, 377, 0.663
17:57:03.445 -> 125028, 2, 117658, 291671, 569, 512.603, 362, 0.637
17:57:03.577 -> 125080, 3, 117783, 292697, 571, 512.604, 396, 0.695
17:57:03.677 -> 125052, 4, 117908, 292200, 570, 512.632, 391, 0.687
17:57:03.809 -> 125068, 5, 118033, 292194, 570, 512.621, 394, 0.692
17:57:03.942 -> 125048, 6, 118158, 292182, 570, 512.600, 371, 0.652
17:57:04.074 -> 125040, 7, 118283, 291685, 569, 512.627, 394, 0.694
17:57:04.207 -> 125092, 0, 118409, 292184, 570, 512.604, 379, 0.666
17:57:04.307 -> 125080, 1, 118534, 292675, 571, 512.566, 362, 0.635
17:57:04.439 -> 125052, 2, 118659, 292206, 570, 512.642, 414, 0.728
17:57:04.572 -> 125060, 3, 118784, 292195, 570, 512.623, 405, 0.712
17:57:04.705 -> 125044, 4, 118908, 291694, 569, 512.643, 387, 0.681
17:57:04.804 -> 125064, 5, 119033, 292718, 571, 512.641, 405, 0.711
17:57:04.937 -> 125104, 6, 119158, 292206, 570, 512.642, 428, 0.752
17:57:05.070 -> 125024, 7, 119283, 292204, 570, 512.639, 392, 0.689
17:57:05.202 -> 125108, 0, 119409, 292223, 570, 512.672, 455, 0.800
17:57:05.302 -> 125044, 1, 119534, 292177, 570, 512.591, 374, 0.657
17:57:05.434 -> 124996, 2, 119659, 292193, 570, 512.619, 379, 0.666
17:57:05.567 -> 125116, 3, 119784, 292694, 571, 512.599, 394, 0.691
17:57:05.699 -> 125036, 4, 119909, 292196, 570, 512.625, 390, 0.685
17:57:05.799 -> 125044, 5, 120034, 291689, 569, 512.635, 405, 0.713
17:57:05.932 -> 125080, 6, 120159, 292197, 570, 512.627, 392, 0.689
17:57:06.064 -> 125036, 7, 120284, 292195, 570, 512.623, 397, 0.698
17:57:06.197 -> 125092, 0, 120410, 292204, 570, 512.638, 409, 0.719
17:57:06.330 -> 125068, 1, 120535, 292151, 570, 512.545, 349, 0.613
17:57:06.429 -> 125100, 2, 120659, 292205, 570, 512.640, 422, 0.742
17:57:06.561 -> 124984, 3, 120784, 291681, 569, 512.620, 399, 0.702
17:57:06.694 -> 125108, 4, 120909, 292203, 570, 512.637, 383, 0.673
17:57:06.827 -> 125020, 5, 121034, 291708, 569, 512.668, 448, 0.789
17:57:06.926 -> 125080, 6, 121159, 292194, 570, 512.621, 391, 0.687
17:57:07.059 -> 125092, 7, 121285, 291684, 569, 512.626, 394, 0.694
17:57:07.191 -> 125064, 0, 121410, 292201, 570, 512.634, 395, 0.694
17:57:07.325 -> 125076, 1, 121535, 292163, 570, 512.567, 364, 0.640
17:57:07.424 -> 125004, 2, 121660, 292194, 570, 512.621, 403, 0.708
17:57:07.556 -> 125120, 3, 121785, 292701, 571, 512.611, 381, 0.668
17:57:07.689 -> 125052, 4, 121910, 292214, 570, 512.656, 410, 0.721
17:57:07.822 -> 125092, 5, 122035, 292222, 570, 512.671, 438, 0.770
17:57:07.921 -> 125076, 6, 122161, 292699, 571, 512.608, 383, 0.672
17:57:08.054 -> 125028, 7, 122286, 292194, 570, 512.621, 390, 0.685
17:57:08.186 -> 125008, 0, 122411, 292201, 570, 512.633, 393, 0.691
17:57:08.319 -> 125072, 1, 122535, 291655, 569, 512.575, 368, 0.648
17:57:08.452 -> 125120, 2, 122660, 292197, 570, 512.626, 397, 0.698
17:57:08.551 -> 125044, 3, 122785, 292690, 571, 512.592, 359, 0.630
17:57:08.684 -> 125072, 4, 122910, 292187, 570, 512.609, 379, 0.666
17:57:08.816 -> 125072, 5, 123035, 292207, 570, 512.644, 414, 0.728
17:57:08.949 -> 125004, 6, 123160, 291675, 569, 512.610, 393, 0.692
17:57:09.049 -> 125064, 7, 123286, 292193, 570, 512.619, 388, 0.682
17:57:09.181 -> 125092, 0, 123411, 292197, 570, 512.626, 410, 0.721
17:57:09.314 -> 125020, 1, 123536, 292161, 570, 512.563, 359, 0.631
17:57:09.453 -> 125140, 2, 123661, 292199, 570, 512.630, 411, 0.722
17:57:09.553 -> 125032, 3, 123786, 292198, 570, 512.628, 406, 0.714
17:57:09.685 -> 125092, 4, 123911, 292205, 570, 512.640, 413, 0.726
17:57:09.818 -> 125016, 5, 124036, 292704, 571, 512.616, 398, 0.698
17:57:09.917 -> 125064, 6, 124162, 292177, 570, 512.591, 373, 0.656
17:57:10.050 -> 125092, 7, 124286, 292195, 570, 512.623, 393, 0.691
17:57:10.183 -> 125008, 0, 124411, 291678, 569, 512.615, 383, 0.674
17:57:10.315 -> 125064, 1, 124536, 292154, 570, 512.551, 347, 0.610
17:57:10.415 -> 125072, 2, 124661, 292204, 570, 512.639, 412, 0.724
17:57:10.547 -> 125044, 3, 124786, 292177, 570, 512.591, 390, 0.685
17:57:10.680 -> 125148, 4, 124911, 292203, 570, 512.637, 408, 0.717
17:57:10.813 -> 124972, 5, 125037, 292185, 570, 512.605, 397, 0.698
17:57:10.945 -> 125088, 6, 125162, 292189, 570, 512.612, 430, 0.756
17:57:11.045 -> 125100, 7, 125287, 292186, 570, 512.607, 370, 0.650
17:57:11.177 -> 125008, 0, 125412, 292191, 570, 512.616, 385, 0.677
17:57:11.310 -> 125100, 1, 125537, 292147, 570, 512.538, 355, 0.624
17:57:11.442 -> 125044, 2, 125662, 291690, 569, 512.636, 397, 0.699
17:57:11.542 -> 125064, 3, 125787, 291672, 569, 512.605, 383, 0.674
17:57:11.674 -> 125112, 4, 125912, 292716, 571, 512.637, 410, 0.719
17:57:11.807 -> 125060, 5, 126038, 292186, 570, 512.607, 376, 0.661
17:57:11.840 -> Stepper executed 21500 steps over 26888 ms (2/5 duty)
17:57:11.840 -> Transitioning to state DELAY [2000]
17:57:11.940 -> 125020, 6, 126162, 316284, 617, 512.616, 427, 0.693
17:57:12.039 -> 125056, 7, 126287, 315761, 616, 512.599, 417, 0.678
17:57:12.172 -> 125024, 0, 126412, 316297, 617, 512.637, 453, 0.735
17:57:12.305 -> 125132, 1, 126537, 316258, 617, 512.574, 384, 0.623
17:57:12.437 -> 125016, 2, 126662, 316298, 617, 512.639, 452, 0.734
17:57:12.537 -> 125112, 3, 126787, 316268, 617, 512.590, 391, 0.635
17:57:12.670 -> 125004, 4, 126912, 315792, 616, 512.649, 453, 0.737
17:57:12.802 -> 125072, 5, 127038, 315759, 616, 512.596, 382, 0.621
17:57:12.935 -> 125040, 6, 127163, 316287, 617, 512.621, 422, 0.685
17:57:13.068 -> 125100, 7, 127288, 316286, 617, 512.619, 445, 0.722
17:57:13.167 -> 125060, 0, 127413, 316301, 617, 512.644, 438, 0.711
17:57:13.300 -> 125040, 1, 127538, 315744, 616, 512.571, 422, 0.686
17:57:13.433 -> 125140, 2, 127663, 316817, 618, 512.649, 441, 0.715
17:57:13.565 -> 125060, 3, 127788, 316792, 618, 512.609, 424, 0.687
17:57:13.665 -> 124996, 4, 127912, 316287, 617, 512.621, 435, 0.706
17:57:13.797 -> 125084, 5, 128038, 316305, 617, 512.650, 461, 0.748
17:57:13.830 -> Transitioning to state STEPPER_RUN_CLOSED
17:57:13.830 -> Transitioning to state STEPPER_RUN
17:57:13.830 -> Running stepper in opened direction
17:57:13.930 -> 125084, 6, 128163, 291692, 569, 512.640, 396, 0.697
17:57:14.063 -> 125016, 7, 128288, 291678, 569, 512.615, 386, 0.680
17:57:14.162 -> 125056, 0, 128413, 292187, 570, 512.609, 387, 0.680
17:57:14.295 -> 125080, 1, 128538, 292168, 570, 512.575, 370, 0.650
17:57:14.428 -> 125072, 2, 128663, 292203, 570, 512.637, 413, 0.726
17:57:14.560 -> 125112, 3, 128788, 292193, 570, 512.619, 419, 0.736
17:57:14.659 -> 125060, 4, 128914, 292219, 570, 512.665, 438, 0.770
17:57:14.792 -> 125020, 5, 129039, 292700, 571, 512.609, 384, 0.674
17:57:14.925 -> 125104, 6, 129164, 291676, 569, 512.612, 380, 0.669
17:57:15.057 -> 125076, 7, 129289, 292194, 570, 512.621, 373, 0.656
17:57:15.156 -> 124984, 0, 129414, 291683, 569, 512.624, 405, 0.713
17:57:15.289 -> 125128, 1, 129539, 292155, 570, 512.553, 333, 0.585
17:57:15.422 -> 125080, 2, 129664, 292729, 571, 512.660, 435, 0.763
17:57:15.554 -> 125020, 3, 129788, 292702, 571, 512.613, 376, 0.660
17:57:15.687 -> 125020, 4, 129914, 291686, 569, 512.629, 378, 0.665
17:57:15.787 -> 125140, 5, 130039, 292198, 570, 512.628, 416, 0.731
17:57:15.919 -> 124996, 6, 130164, 292181, 570, 512.598, 382, 0.671
17:57:16.052 -> 125088, 7, 130289, 292709, 571, 512.625, 390, 0.684
17:57:16.184 -> 125044, 0, 130414, 292218, 570, 512.663, 446, 0.784
17:57:16.284 -> 125100, 1, 130539, 292166, 570, 512.572, 354, 0.622
17:57:16.417 -> 125060, 2, 130664, 292198, 570, 512.628, 398, 0.699
17:57:16.550 -> 125012, 3, 130789, 291662, 569, 512.587, 378, 0.665
17:57:16.682 -> 125056, 4, 130915, 292188, 570, 512.610, 381, 0.670
17:57:16.782 -> 125148, 5, 131040, 292197, 570, 512.626, 404, 0.710
17:57:16.915 -> 125016, 6, 131165, 292192, 570, 512.618, 397, 0.698
17:57:17.047 -> 125060, 7, 131290, 291676, 569, 512.612, 388, 0.683
17:57:17.180 -> 125096, 0, 131415, 292205, 570, 512.640, 415, 0.729
17:57:17.279 -> 125068, 1, 131539, 292673, 571, 512.562, 369, 0.647
17:57:17.412 -> 125016, 2, 131664, 292201, 570, 512.634, 409, 0.719
17:57:17.544 -> 125124, 3, 131790, 292170, 570, 512.579, 355, 0.624
17:57:17.677 -> 124972, 4, 131915, 291699, 569, 512.652, 409, 0.720
17:57:17.809 -> 125120, 5, 132040, 292193, 570, 512.619, 384, 0.675
17:57:17.909 -> 125080, 6, 132165, 292699, 571, 512.608, 389, 0.682
17:57:18.041 -> 125024, 7, 132290, 292190, 570, 512.614, 388, 0.682
17:57:18.174 -> 125060, 0, 132415, 292193, 570, 512.619, 399, 0.701
17:57:18.306 -> 125112, 1, 132540, 292153, 570, 512.549, 339, 0.596
