Transitioning to state INITIALIZE
Transitioning to state 12V_REG_ENABLE
Transitioning to state DELAY [500]
Transitioning to state ELECTROMETER_ENABLE
Transitioning to state DELAY [3000]
125096, 7, 26362, 292142, 570, 512.530, 331, 0.582
125028, 0, 26487, 292203, 570, 512.637, 443, 0.779
125116, 1, 26612, 292156, 570, 512.554, 368, 0.647
124984, 2, 26737, 291686, 569, 512.629, 406, 0.715
125096, 3, 26862, 292160, 570, 512.561, 366, 0.643
125068, 4, 26988, 291687, 569, 512.631, 378, 0.665
125076, 5, 27113, 292704, 571, 512.616, 377, 0.661
125016, 6, 27238, 291650, 569, 512.566, 363, 0.639
125096, 7, 27363, 292175, 570, 512.588, 376, 0.661
125040, 0, 27488, 291684, 569, 512.626, 421, 0.741
125100, 1, 27613, 292141, 570, 512.528, 341, 0.599
124996, 2, 27738, 292206, 570, 512.642, 420, 0.738
125116, 3, 27863, 292172, 570, 512.582, 355, 0.624
125104, 4, 27988, 292212, 570, 512.652, 412, 0.724
125036, 5, 28113, 292180, 570, 512.596, 374, 0.657
125028, 6, 28238, 291637, 569, 512.543, 346, 0.609
125060, 7, 28363, 292683, 571, 512.580, 340, 0.596
125092, 0, 28488, 292204, 570, 512.639, 416, 0.731
125040, 1, 28613, 292182, 570, 512.600, 394, 0.692
125120, 2, 28738, 292188, 570, 512.611, 388, 0.682
125016, 3, 28863, 292201, 570, 512.634, 423, 0.743
125052, 4, 28989, 292721, 571, 512.646, 435, 0.763
125092, 5, 29114, 292222, 570, 512.670, 452, 0.794
125048, 6, 29239, 292196, 570, 512.625, 393, 0.691
125048, 7, 29364, 291705, 569, 512.662, 409, 0.720
125108, 0, 29489, 292177, 570, 512.591, 362, 0.636
124988, 1, 29614, 292162, 570, 512.565, 358, 0.629
125072, 2, 29739, 292210, 570, 512.649, 416, 0.731
125136, 3, 29864, 292181, 570, 512.598, 379, 0.666
125012, 4, 29989, 292198, 570, 512.628, 410, 0.721
125044, 5, 30114, 291714, 569, 512.678, 447, 0.787
125064, 6, 30239, 292679, 571, 512.572, 388, 0.681
125108, 7, 30364, 292180, 570, 512.597, 363, 0.638
124992, 0, 30489, 292189, 570, 512.612, 403, 0.708
125156, 1, 30614, 292156, 570, 512.554, 362, 0.636
125048, 2, 30739, 292204, 570, 512.639, 395, 0.694
125020, 3, 30865, 292218, 570, 512.663, 443, 0.779
125116, 4, 30990, 292722, 571, 512.648, 436, 0.765
125024, 5, 31115, 292196, 570, 512.624, 417, 0.733
125012, 6, 31240, 292163, 570, 512.567, 363, 0.638
125072, 7, 31365, 291702, 569, 512.657, 395, 0.695
125144, 0, 31490, 292710, 571, 512.627, 373, 0.654
125040, 1, 31614, 292183, 570, 512.602, 403, 0.708
125060, 2, 31740, 292208, 570, 512.646, 395, 0.694
125020, 3, 31865, 291673, 569, 512.606, 358, 0.630
125080, 4, 31990, 292217, 570, 512.661, 425, 0.747
125072, 5, 32115, 292754, 571, 512.704, 484, 0.849
125064, 6, 32240, 292199, 570, 512.630, 419, 0.736
125016, 7, 32365, 292187, 570, 512.609, 380, 0.668
125064, 0, 32490, 291688, 569, 512.633, 389, 0.685
125124, 1, 32615, 291668, 569, 512.598, 359, 0.632
125000, 2, 32741, 292199, 570, 512.630, 383, 0.673
125056, 3, 32866, 292198, 570, 512.628, 424, 0.745
125092, 4, 32991, 291688, 569, 512.633, 382, 0.673
125116, 5, 33116, 292227, 570, 512.679, 426, 0.749
125060, 6, 33241, 292178, 570, 512.593, 403, 0.708
125036, 7, 33366, 292669, 571, 512.555, 348, 0.611
125040, 0, 33490, 292171, 570, 512.581, 377, 0.663
125072, 1, 33615, 292128, 570, 512.505, 305, 0.536
125092, 2, 33741, 292184, 570, 512.603, 391, 0.687
124996, 3, 33866, 292172, 570, 512.582, 358, 0.629
125068, 4, 33991, 292188, 570, 512.610, 374, 0.657
125088, 5, 34116, 292726, 571, 512.655, 458, 0.804
125064, 6, 34241, 292176, 570, 512.589, 392, 0.689
125052, 7, 34366, 291688, 569, 512.633, 431, 0.759
125044, 0, 34491, 291704, 569, 512.661, 412, 0.725
125096, 1, 34617, 292170, 570, 512.579, 360, 0.633
125076, 2, 34742, 292222, 570, 512.670, 428, 0.752
